city,date,rate,state
Mumbai,15-05-2019,68.98,Maharashtra
Mumbai,16-05-2019,69.03,Maharashtra
Mumbai,17-05-2019,69.08,Maharashtra
Mumbai,18-05-2019,69.08,Maharashtra
Mumbai,19-05-2019,69.08,Maharashtra
Mumbai,20-05-2019,69.24,Maharashtra
Mumbai,21-05-2019,69.24,Maharashtra
Mumbai,22-05-2019,69.34,Maharashtra
Mumbai,23-05-2019,69.43,Maharashtra
Mumbai,24-05-2019,69.6,Maharashtra
Mumbai,24-05-2019,69.6,Maharashtra
Mumbai,25-05-2019,69.73,Maharashtra
Mumbai,27-05-2019,69.8,Maharashtra
Mumbai,28-05-2019,69.86,Maharashtra
Mumbai,29-05-2019,69.86,Maharashtra
Mumbai,30-05-2019,69.79,Maharashtra
Mumbai,31-05-2019,69.67,Maharashtra
Mumbai,01-06-2019,69.58,Maharashtra
Mumbai,02-06-2019,69.37,Maharashtra
Mumbai,02-06-2019,69.37,Maharashtra
Mumbai,03-06-2019,68.94,Maharashtra
Mumbai,04-06-2019,68.73,Maharashtra
Mumbai,05-06-2019,68.73,Maharashtra
Mumbai,06-06-2019,68.37,Maharashtra
Mumbai,07-06-2019,68.03,Maharashtra
Mumbai,07-06-2019,68.03,Maharashtra
Mumbai,07-06-2019,68.03,Maharashtra
Mumbai,11-06-2019,67.49,Maharashtra
Mumbai,11-06-2019,67.49,Maharashtra
Mumbai,12-06-2019,67.49,Maharashtra
Mumbai,14-06-2019,67.26,Maharashtra
Mumbai,15-06-2019,67,Maharashtra
Mumbai,16-06-2019,66.91,Maharashtra
Mumbai,16-06-2019,66.91,Maharashtra
Mumbai,18-06-2019,66.91,Maharashtra
Mumbai,19-06-2019,66.91,Maharashtra
Mumbai,20-06-2019,66.84,Maharashtra
Mumbai,21-06-2019,66.84,Maharashtra
Mumbai,21-06-2019,66.84,Maharashtra
Mumbai,22-06-2019,66.84,Maharashtra
Mumbai,22-06-2019,66.84,Maharashtra
Mumbai,25-06-2019,66.97,Maharashtra
Mumbai,25-06-2019,66.97,Maharashtra
Mumbai,27-06-2019,67.02,Maharashtra
Mumbai,28-06-2019,67.09,Maharashtra
Mumbai,28-06-2019,67.09,Maharashtra
Mumbai,30-06-2019,67.28,Maharashtra
Mumbai,01-07-2019,67.39,Maharashtra
Mumbai,02-07-2019,67.45,Maharashtra
Mumbai,03-07-2019,67.45,Maharashtra
Mumbai,04-07-2019,67.45,Maharashtra
Mumbai,05-07-2019,67.45,Maharashtra
Mumbai,06-07-2019,67.45,Maharashtra
Mumbai,07-07-2019,69.95,Maharashtra
Mumbai,07-07-2019,69.95,Maharashtra
Mumbai,08-07-2019,69.85,Maharashtra
Mumbai,09-07-2019,69.74,Maharashtra
Mumbai,10-07-2019,69.74,Maharashtra
Mumbai,11-07-2019,69.58,Maharashtra
Mumbai,13-07-2019,69.48,Maharashtra
Mumbai,13-07-2019,69.48,Maharashtra
Mumbai,15-07-2019,69.48,Maharashtra
Mumbai,16-07-2019,69.48,Maharashtra
Mumbai,17-07-2019,69.48,Maharashtra
Mumbai,18-07-2019,69.48,Maharashtra
Mumbai,19-07-2019,69.48,Maharashtra
Mumbai,20-07-2019,69.48,Maharashtra
Mumbai,20-07-2019,69.48,Maharashtra
Mumbai,20-07-2019,69.48,Maharashtra
Mumbai,22-07-2019,69.48,Maharashtra
Mumbai,24-07-2019,69.48,Maharashtra
Mumbai,24-07-2019,69.48,Maharashtra
Mumbai,25-07-2019,69.41,Maharashtra
Mumbai,26-07-2019,69.41,Maharashtra
Mumbai,27-07-2019,69.41,Maharashtra
Mumbai,29-07-2019,69.3,Maharashtra
Mumbai,30-07-2019,69.22,Maharashtra
Mumbai,31-07-2019,69.22,Maharashtra
Mumbai,01-08-2019,69.22,Maharashtra
Mumbai,02-08-2019,69.22,Maharashtra
Mumbai,03-08-2019,69.22,Maharashtra
Mumbai,04-08-2019,69.16,Maharashtra
Mumbai,05-08-2019,69.16,Maharashtra
Mumbai,06-08-2019,69.16,Maharashtra
Mumbai,07-08-2019,69.16,Maharashtra
Mumbai,08-08-2019,69.05,Maharashtra
Mumbai,09-08-2019,68.91,Maharashtra
Mumbai,12-08-2019,68.57,Maharashtra
Mumbai,12-08-2019,68.57,Maharashtra
Mumbai,13-08-2019,68.57,Maharashtra
Mumbai,14-08-2019,68.57,Maharashtra
Mumbai,15-08-2019,68.57,Maharashtra
Mumbai,16-08-2019,68.57,Maharashtra
Mumbai,17-08-2019,68.52,Maharashtra
Mumbai,18-08-2019,68.39,Maharashtra
Mumbai,19-08-2019,68.3,Maharashtra
Mumbai,20-08-2019,68.23,Maharashtra
Mumbai,21-08-2019,68.23,Maharashtra
Mumbai,22-08-2019,68.23,Maharashtra
Mumbai,23-08-2019,68.23,Maharashtra
Mumbai,24-08-2019,68.28,Maharashtra
Mumbai,25-08-2019,68.39,Maharashtra
Mumbai,26-08-2019,68.48,Maharashtra
Mumbai,27-08-2019,68.48,Maharashtra
Mumbai,27-08-2019,68.48,Maharashtra
Mumbai,28-08-2019,68.48,Maharashtra
Mumbai,29-08-2019,68.43,Maharashtra
Mumbai,30-08-2019,68.38,Maharashtra
Mumbai,31-08-2019,68.38,Maharashtra
Mumbai,01-09-2019,68.38,Maharashtra
Mumbai,02-09-2019,68.38,Maharashtra
Mumbai,03-09-2019,68.38,Maharashtra
Mumbai,04-09-2019,68.38,Maharashtra
Mumbai,05-09-2019,68.36,Maharashtra
Mumbai,06-09-2019,68.29,Maharashtra
Mumbai,07-09-2019,68.24,Maharashtra
Mumbai,08-09-2019,68.24,Maharashtra
Mumbai,09-09-2019,68.24,Maharashtra
Mumbai,10-09-2019,68.29,Maharashtra
Mumbai,11-09-2019,68.29,Maharashtra
Mumbai,12-09-2019,68.34,Maharashtra
Mumbai,13-09-2019,68.44,Maharashtra
Mumbai,14-09-2019,68.54,Maharashtra
Mumbai,15-09-2019,68.6,Maharashtra
Mumbai,16-09-2019,68.6,Maharashtra
Mumbai,17-09-2019,68.76,Maharashtra
Mumbai,18-09-2019,69.01,Maharashtra
Mumbai,19-09-2019,69.22,Maharashtra
Mumbai,20-09-2019,69.51,Maharashtra
Mumbai,21-09-2019,69.77,Maharashtra
Mumbai,22-09-2019,69.99,Maharashtra
Mumbai,23-09-2019,70.19,Maharashtra
Mumbai,24-09-2019,70.34,Maharashtra
Mumbai,25-09-2019,70.34,Maharashtra
Mumbai,26-09-2019,70.41,Maharashtra
Mumbai,27-09-2019,70.52,Maharashtra
Mumbai,28-09-2019,70.52,Maharashtra
Mumbai,29-09-2019,70.52,Maharashtra
Mumbai,30-09-2019,70.62,Maharashtra
Mumbai,01-10-2019,70.81,Maharashtra
Mumbai,02-10-2019,70.81,Maharashtra
Mumbai,03-10-2019,70.75,Maharashtra
Mumbai,04-10-2019,70.66,Maharashtra
Mumbai,05-10-2019,70.45,Maharashtra
Mumbai,07-10-2019,70.2,Maharashtra
Mumbai,08-10-2019,70.09,Maharashtra
Mumbai,09-10-2019,70.09,Maharashtra
Mumbai,10-10-2019,70.03,Maharashtra
Mumbai,11-10-2019,69.87,Maharashtra
Mumbai,12-10-2019,69.72,Maharashtra
Mumbai,13-10-2019,69.72,Maharashtra
Mumbai,14-10-2019,69.72,Maharashtra
Mumbai,15-10-2019,69.67,Maharashtra
Mumbai,16-10-2019,69.67,Maharashtra
Mumbai,17-10-2019,69.67,Maharashtra
Mumbai,18-10-2019,69.57,Maharashtra
Mumbai,19-10-2019,69.48,Maharashtra
Mumbai,20-10-2019,69.41,Maharashtra
Mumbai,21-10-2019,69.41,Maharashtra
Mumbai,22-10-2019,69.35,Maharashtra
Mumbai,23-10-2019,69.35,Maharashtra
Mumbai,24-10-2019,69.29,Maharashtra
Mumbai,25-10-2019,69.23,Maharashtra
Mumbai,26-10-2019,69.18,Maharashtra
Mumbai,27-10-2019,69.18,Maharashtra
Mumbai,28-10-2019,69.18,Maharashtra
Mumbai,29-10-2019,69.07,Maharashtra
Mumbai,30-10-2019,69.07,Maharashtra
Mumbai,31-10-2019,69.07,Maharashtra
Mumbai,01-11-2019,68.96,Maharashtra
Mumbai,02-11-2019,68.96,Maharashtra
Mumbai,03-11-2019,68.96,Maharashtra
Mumbai,04-11-2019,68.91,Maharashtra
Mumbai,05-11-2019,68.91,Maharashtra
Mumbai,06-11-2019,68.91,Maharashtra
Mumbai,07-11-2019,68.91,Maharashtra
Mumbai,08-11-2019,69,Maharashtra
Mumbai,09-11-2019,69.08,Maharashtra
Mumbai,10-11-2019,69.08,Maharashtra
Mumbai,11-11-2019,69.01,Maharashtra
Mumbai,12-11-2019,69.01,Maharashtra
Mumbai,13-11-2019,68.95,Maharashtra
Mumbai,14-11-2019,68.95,Maharashtra
Mumbai,15-11-2019,68.95,Maharashtra
Mumbai,16-11-2019,68.95,Maharashtra
Mumbai,17-11-2019,68.95,Maharashtra
Mumbai,18-11-2019,68.95,Maharashtra
Mumbai,19-11-2019,69,Maharashtra
Mumbai,20-11-2019,69,Maharashtra
Mumbai,21-11-2019,69,Maharashtra
Mumbai,22-11-2019,69,Maharashtra
Mumbai,25-11-2019,68.89,Maharashtra
Mumbai,26-11-2019,68.89,Maharashtra
Mumbai,27-11-2019,68.89,Maharashtra
Mumbai,28-11-2019,68.89,Maharashtra
Mumbai,29-11-2019,68.94,Maharashtra
Mumbai,30-11-2019,68.94,Maharashtra
Mumbai,01-12-2019,68.94,Maharashtra
Mumbai,02-12-2019,68.94,Maharashtra
Mumbai,03-12-2019,68.94,Maharashtra
Mumbai,04-12-2019,68.94,Maharashtra
Mumbai,05-12-2019,68.94,Maharashtra
Mumbai,06-12-2019,68.94,Maharashtra
Mumbai,08-12-2019,69.13,Maharashtra
Mumbai,09-12-2019,69.23,Maharashtra
Mumbai,10-12-2019,69.23,Maharashtra
Mumbai,11-12-2019,69.25,Maharashtra
Mumbai,12-12-2019,69.25,Maharashtra
Mumbai,13-12-2019,69.25,Maharashtra
Mumbai,14-12-2019,69.25,Maharashtra
Mumbai,15-12-2019,69.25,Maharashtra
Mumbai,16-12-2019,69.25,Maharashtra
Mumbai,17-12-2019,69.25,Maharashtra
Mumbai,18-12-2019,69.25,Maharashtra
Mumbai,19-12-2019,69.41,Maharashtra
Mumbai,20-12-2019,69.57,Maharashtra
Mumbai,21-12-2019,69.78,Maharashtra
Mumbai,22-12-2019,70,Maharashtra
Mumbai,23-12-2019,70.21,Maharashtra
Mumbai,24-12-2019,70.26,Maharashtra
Mumbai,25-12-2019,70.26,Maharashtra
Mumbai,26-12-2019,70.26,Maharashtra
Mumbai,27-12-2019,70.53,Maharashtra
Mumbai,28-12-2019,70.71,Maharashtra
Mumbai,29-12-2019,70.91,Maharashtra
Mumbai,30-12-2019,71.1,Maharashtra
Mumbai,31-12-2019,71.29,Maharashtra
Mumbai,01-01-2020,71.29,Maharashtra
Mumbai,02-01-2020,71.46,Maharashtra
Mumbai,03-01-2020,71.62,Maharashtra
Mumbai,04-01-2020,71.77,Maharashtra
Mumbai,05-01-2020,71.89,Maharashtra
Mumbai,06-01-2020,72.07,Maharashtra
Mumbai,07-01-2020,72.17,Maharashtra
Mumbai,08-01-2020,72.17,Maharashtra
Mumbai,09-01-2020,72.35,Maharashtra
Mumbai,10-01-2020,72.47,Maharashtra
Mumbai,11-01-2020,72.59,Maharashtra
Mumbai,12-01-2020,72.54,Maharashtra
Mumbai,13-01-2020,72.48,Maharashtra
Mumbai,14-01-2020,72.48,Maharashtra
Mumbai,15-01-2020,72.48,Maharashtra
Mumbai,16-01-2020,72.33,Maharashtra
Mumbai,17-01-2020,72.17,Maharashtra
Mumbai,18-01-2020,72,Maharashtra
Mumbai,19-01-2020,71.83,Maharashtra
Mumbai,20-01-2020,71.63,Maharashtra
Mumbai,21-01-2020,71.41,Maharashtra
Mumbai,22-01-2020,71.41,Maharashtra
Mumbai,23-01-2020,71.21,Maharashtra
Mumbai,24-01-2020,70.95,Maharashtra
Mumbai,25-01-2020,70.95,Maharashtra
Mumbai,26-01-2020,70.35,Maharashtra
Mumbai,27-01-2020,69.98,Maharashtra
Mumbai,28-01-2020,69.85,Maharashtra
Mumbai,29-01-2020,69.85,Maharashtra
Mumbai,30-01-2020,69.63,Maharashtra
Mumbai,30-01-2020,69.63,Maharashtra
Mumbai,31-01-2020,69.53,Maharashtra
Mumbai,01-02-2020,69.41,Maharashtra
Mumbai,02-02-2020,69.33,Maharashtra
Mumbai,03-02-2020,69.24,Maharashtra
Mumbai,04-02-2020,69.22,Maharashtra
Mumbai,05-02-2020,69.22,Maharashtra
Mumbai,06-02-2020,69.06,Maharashtra
Mumbai,07-02-2020,68.8,Maharashtra
Mumbai,08-02-2020,68.54,Maharashtra
Mumbai,09-02-2020,68.54,Maharashtra
Mumbai,10-02-2020,68.15,Maharashtra
Mumbai,11-02-2020,67.94,Maharashtra
Mumbai,12-02-2020,67.94,Maharashtra
Mumbai,13-02-2020,67.89,Maharashtra
Mumbai,14-02-2020,67.89,Maharashtra
Mumbai,15-02-2020,67.84,Maharashtra
Mumbai,16-02-2020,67.84,Maharashtra
Mumbai,17-02-2020,67.84,Maharashtra
Mumbai,18-02-2020,67.71,Maharashtra
Mumbai,19-02-2020,67.71,Maharashtra
Mumbai,20-02-2020,67.71,Maharashtra
Mumbai,21-02-2020,67.71,Maharashtra
Mumbai,22-02-2020,67.71,Maharashtra
Mumbai,23-02-2020,67.71,Maharashtra
Mumbai,24-02-2020,67.76,Maharashtra
Mumbai,25-02-2020,67.76,Maharashtra
Mumbai,26-02-2020,67.76,Maharashtra
Mumbai,27-02-2020,67.71,Maharashtra
Mumbai,28-02-2020,67.66,Maharashtra
Mumbai,29-02-2020,67.56,Maharashtra
Mumbai,01-03-2020,67.32,Maharashtra
Mumbai,02-03-2020,67.11,Maharashtra
Mumbai,03-03-2020,67.04,Maharashtra
Mumbai,04-03-2020,67.04,Maharashtra
Mumbai,05-03-2020,66.94,Maharashtra
Mumbai,06-03-2020,66.8,Maharashtra
Mumbai,07-03-2020,66.67,Maharashtra
Mumbai,08-03-2020,66.48,Maharashtra
Mumbai,09-03-2020,66.22,Maharashtra
Mumbai,10-03-2020,66.22,Maharashtra
Mumbai,11-03-2020,66.22,Maharashtra
Mumbai,12-03-2020,65.82,Maharashtra
Mumbai,13-03-2020,65.67,Maharashtra
Mumbai,14-03-2020,65.49,Maharashtra
Mumbai,15-03-2020,65.35,Maharashtra
Mumbai,16-03-2020,65.19,Maharashtra
Mumbai,17-03-2020,65.19,Maharashtra
Mumbai,18-03-2020,65.19,Maharashtra
Mumbai,19-03-2020,65.19,Maharashtra
Mumbai,20-03-2020,65.19,Maharashtra
Mumbai,21-03-2020,65.19,Maharashtra
Mumbai,22-03-2020,65.19,Maharashtra
Mumbai,23-03-2020,65.19,Maharashtra
Mumbai,24-03-2020,65.19,Maharashtra
Mumbai,25-03-2020,65.19,Maharashtra
Mumbai,26-03-2020,65.19,Maharashtra
Mumbai,27-03-2020,65.19,Maharashtra
Mumbai,28-03-2020,65.19,Maharashtra
Mumbai,29-03-2020,65.19,Maharashtra
Mumbai,30-03-2020,65.19,Maharashtra
Mumbai,31-03-2020,65.19,Maharashtra
Mumbai,01-04-2020,65.19,Maharashtra
Mumbai,02-04-2020,65.19,Maharashtra
Mumbai,03-04-2020,65.19,Maharashtra
Mumbai,04-04-2020,65.19,Maharashtra
Mumbai,05-04-2020,65.19,Maharashtra
Mumbai,06-04-2020,65.19,Maharashtra
Mumbai,07-04-2020,66.19,Maharashtra
Mumbai,08-04-2020,66.19,Maharashtra
Mumbai,09-04-2020,66.19,Maharashtra
Mumbai,10-04-2020,66.19,Maharashtra
Mumbai,11-04-2020,66.19,Maharashtra
Mumbai,13-04-2020,66.19,Maharashtra
Mumbai,14-04-2020,66.19,Maharashtra
Mumbai,15-04-2020,66.19,Maharashtra
Mumbai,16-04-2020,66.19,Maharashtra
Mumbai,17-04-2020,66.19,Maharashtra
Mumbai,18-04-2020,66.19,Maharashtra
Mumbai,19-04-2020,66.19,Maharashtra
Mumbai,20-04-2020,66.19,Maharashtra
Mumbai,21-04-2020,66.19,Maharashtra
Mumbai,22-04-2020,66.19,Maharashtra
Mumbai,23-04-2020,66.19,Maharashtra
Mumbai,24-04-2020,66.19,Maharashtra
Mumbai,25-04-2020,66.19,Maharashtra
Mumbai,26-04-2020,66.19,Maharashtra
Mumbai,27-04-2020,66.19,Maharashtra
Mumbai,28-04-2020,66.19,Maharashtra
Mumbai,29-04-2020,66.19,Maharashtra
Mumbai,30-04-2020,66.19,Maharashtra
Mumbai,01-05-2020,66.19,Maharashtra
Mumbai,02-05-2020,66.19,Maharashtra
Mumbai,03-05-2020,66.19,Maharashtra
Mumbai,04-05-2020,66.19,Maharashtra
Mumbai,05-05-2020,66.19,Maharashtra
Mumbai,06-05-2020,66.19,Maharashtra
Mumbai,07-05-2020,66.19,Maharashtra
Mumbai,08-05-2020,66.19,Maharashtra
Mumbai,09-05-2020,66.19,Maharashtra
Mumbai,10-05-2020,66.19,Maharashtra
Mumbai,11-05-2020,66.19,Maharashtra
Mumbai,12-05-2020,66.19,Maharashtra
Mumbai,13-05-2020,66.19,Maharashtra
Mumbai,14-05-2020,66.19,Maharashtra
Mumbai,15-05-2020,66.19,Maharashtra
Mumbai,16-05-2020,66.19,Maharashtra
Mumbai,17-05-2020,66.19,Maharashtra
Mumbai,18-05-2020,66.19,Maharashtra
Mumbai,19-05-2020,66.19,Maharashtra
Mumbai,20-05-2020,66.19,Maharashtra
Mumbai,21-05-2020,66.19,Maharashtra
Mumbai,22-05-2020,66.19,Maharashtra
Mumbai,23-05-2020,66.19,Maharashtra
Mumbai,24-05-2020,66.19,Maharashtra
Mumbai,25-05-2020,66.19,Maharashtra
Mumbai,26-05-2020,66.19,Maharashtra
Mumbai,27-05-2020,66.19,Maharashtra
Mumbai,28-05-2020,66.19,Maharashtra
Mumbai,29-05-2020,66.19,Maharashtra
Mumbai,30-05-2020,66.19,Maharashtra
Mumbai,31-05-2020,66.19,Maharashtra
Mumbai,01-06-2020,68.2,Maharashtra
Mumbai,02-06-2020,68.2,Maharashtra
Mumbai,03-06-2020,68.2,Maharashtra
Mumbai,04-06-2020,68.2,Maharashtra
Mumbai,05-06-2020,68.2,Maharashtra
Mumbai,06-06-2020,68.2,Maharashtra
Mumbai,07-06-2020,68.2,Maharashtra
Mumbai,08-06-2020,68.2,Maharashtra
Mumbai,09-06-2020,69.2,Maharashtra
Mumbai,10-06-2020,70.38,Maharashtra
Mumbai,11-06-2020,70.38,Maharashtra
Mumbai,12-06-2020,71.58,Maharashtra
Mumbai,13-06-2020,72.18,Maharashtra
Mumbai,14-06-2020,72.78,Maharashtra
Mumbai,15-06-2020,73.19,Maharashtra
Mumbai,16-06-2020,73.73,Maharashtra
Mumbai,17-06-2020,74.3,Maharashtra
Mumbai,18-06-2020,74.91,Maharashtra
Mumbai,19-06-2020,75.51,Maharashtra
Mumbai,20-06-2020,76.1,Maharashtra
Mumbai,21-06-2020,76.67,Maharashtra
Mumbai,22-06-2020,77.22,Maharashtra
Mumbai,23-06-2020,77.74,Maharashtra
Mumbai,24-06-2020,78.2,Maharashtra
Mumbai,25-06-2020,78.33,Maharashtra
Mumbai,26-06-2020,78.49,Maharashtra
Mumbai,27-06-2020,78.69,Maharashtra
Mumbai,28-06-2020,78.69,Maharashtra
Mumbai,29-06-2020,78.81,Maharashtra
Mumbai,30-06-2020,78.81,Maharashtra
Mumbai,01-07-2020,78.81,Maharashtra
Mumbai,02-07-2020,78.81,Maharashtra
Mumbai,03-07-2020,78.81,Maharashtra
Mumbai,04-07-2020,78.81,Maharashtra
Mumbai,05-07-2020,78.81,Maharashtra
Mumbai,06-07-2020,78.81,Maharashtra
Mumbai,07-07-2020,79.08,Maharashtra
Mumbai,08-07-2020,79.08,Maharashtra
Mumbai,09-07-2020,79.08,Maharashtra
Mumbai,10-07-2020,79.08,Maharashtra
Mumbai,11-07-2020,79.08,Maharashtra
Mumbai,12-07-2020,79.22,Maharashtra
Mumbai,13-07-2020,79.33,Maharashtra
Mumbai,14-07-2020,79.33,Maharashtra
Mumbai,15-07-2020,79.46,Maharashtra
Mumbai,16-07-2020,79.46,Maharashtra
Mumbai,17-07-2020,79.62,Maharashtra
Mumbai,18-07-2020,79.77,Maharashtra
Mumbai,19-07-2020,79.77,Maharashtra
Mumbai,20-07-2020,79.88,Maharashtra
Mumbai,21-07-2020,79.88,Maharashtra
Mumbai,22-07-2020,79.88,Maharashtra
Mumbai,23-07-2020,79.88,Maharashtra
Mumbai,24-07-2020,79.88,Maharashtra
Mumbai,25-07-2020,80.03,Maharashtra
Mumbai,26-07-2020,80.17,Maharashtra
Mumbai,27-07-2020,80.17,Maharashtra
Mumbai,28-07-2020,80.17,Maharashtra
Mumbai,29-07-2020,80.17,Maharashtra
Mumbai,30-07-2020,80.17,Maharashtra
Mumbai,31-07-2020,80.17,Maharashtra
Mumbai,01-08-2020,80.17,Maharashtra
Mumbai,02-08-2020,80.17,Maharashtra
Mumbai,03-08-2020,80.17,Maharashtra
Mumbai,04-08-2020,80.17,Maharashtra
Mumbai,05-08-2020,80.17,Maharashtra
Mumbai,06-08-2020,80.17,Maharashtra
Mumbai,07-08-2020,80.17,Maharashtra
Mumbai,08-08-2020,80.17,Maharashtra
Mumbai,09-08-2020,80.17,Maharashtra
Mumbai,10-08-2020,80.17,Maharashtra
Mumbai,11-08-2020,80.17,Maharashtra
Mumbai,12-08-2020,80.17,Maharashtra
Mumbai,13-08-2020,80.17,Maharashtra
Mumbai,14-08-2020,80.17,Maharashtra
Mumbai,15-08-2020,80.17,Maharashtra
Mumbai,16-08-2020,80.17,Maharashtra
Mumbai,17-08-2020,80.17,Maharashtra
Mumbai,18-08-2020,80.17,Maharashtra
Mumbai,19-08-2020,80.17,Maharashtra
Mumbai,20-08-2020,80.17,Maharashtra
Mumbai,21-08-2020,80.17,Maharashtra
Mumbai,22-08-2020,80.17,Maharashtra
Mumbai,23-08-2020,80.17,Maharashtra
Mumbai,24-08-2020,80.17,Maharashtra
Mumbai,25-08-2020,80.17,Maharashtra
Mumbai,26-08-2020,80.17,Maharashtra
Mumbai,27-08-2020,80.17,Maharashtra
Mumbai,28-08-2020,80.17,Maharashtra
Mumbai,29-08-2020,80.17,Maharashtra
Mumbai,30-08-2020,80.17,Maharashtra
Mumbai,31-08-2020,80.17,Maharashtra
Mumbai,01-09-2020,80.17,Maharashtra
Mumbai,02-09-2020,80.17,Maharashtra
Mumbai,03-09-2020,80,Maharashtra
Mumbai,04-09-2020,80,Maharashtra
Mumbai,05-09-2020,79.86,Maharashtra
Mumbai,06-09-2020,79.86,Maharashtra
Mumbai,07-09-2020,79.75,Maharashtra
Mumbai,08-09-2020,79.75,Maharashtra
Mumbai,09-09-2020,79.75,Maharashtra
Mumbai,10-09-2020,79.63,Maharashtra
Mumbai,11-09-2020,79.63,Maharashtra
Mumbai,12-09-2020,79.5,Maharashtra
Mumbai,13-09-2020,79.5,Maharashtra
Mumbai,14-09-2020,79.34,Maharashtra
Mumbai,15-09-2020,79.11,Maharashtra
Mumbai,16-09-2020,79.11,Maharashtra
Mumbai,17-09-2020,78.91,Maharashtra
Mumbai,18-09-2020,78.54,Maharashtra
Mumbai,19-09-2020,78.32,Maharashtra
Mumbai,20-09-2020,78.08,Maharashtra
Mumbai,21-09-2020,77.93,Maharashtra
Mumbai,22-09-2020,77.78,Maharashtra
Mumbai,23-09-2020,77.78,Maharashtra
Mumbai,24-09-2020,77.78,Maharashtra
Mumbai,25-09-2020,77.59,Maharashtra
Mumbai,26-09-2020,77.42,Maharashtra
Mumbai,27-09-2020,77.27,Maharashtra
Mumbai,28-09-2020,77.18,Maharashtra
Mumbai,29-09-2020,77.09,Maharashtra
Mumbai,30-09-2020,77.09,Maharashtra
Mumbai,01-10-2020,76.99,Maharashtra
Mumbai,02-10-2020,76.9,Maharashtra
Mumbai,03-10-2020,76.9,Maharashtra
Mumbai,04-10-2020,76.9,Maharashtra
Mumbai,05-10-2020,76.9,Maharashtra
Mumbai,06-10-2020,76.9,Maharashtra
Mumbai,07-10-2020,76.9,Maharashtra
Mumbai,08-10-2020,76.9,Maharashtra
Mumbai,09-10-2020,76.9,Maharashtra
Mumbai,10-10-2020,76.9,Maharashtra
Mumbai,11-10-2020,76.9,Maharashtra
Mumbai,12-10-2020,76.9,Maharashtra
Mumbai,13-10-2020,76.9,Maharashtra
Mumbai,14-10-2020,76.9,Maharashtra
Mumbai,15-10-2020,76.9,Maharashtra
Mumbai,16-10-2020,76.9,Maharashtra
Mumbai,17-10-2020,76.9,Maharashtra
Mumbai,18-10-2020,76.9,Maharashtra
Mumbai,19-10-2020,76.9,Maharashtra
Mumbai,20-10-2020,76.9,Maharashtra
Mumbai,21-10-2020,76.9,Maharashtra
Mumbai,22-10-2020,76.9,Maharashtra
Mumbai,23-10-2020,76.9,Maharashtra
Mumbai,24-10-2020,76.9,Maharashtra
Mumbai,25-10-2020,76.9,Maharashtra
Mumbai,26-10-2020,76.9,Maharashtra
Mumbai,27-10-2020,76.9,Maharashtra
Mumbai,28-10-2020,76.9,Maharashtra
Mumbai,29-10-2020,76.9,Maharashtra
Mumbai,30-10-2020,76.9,Maharashtra
Mumbai,31-10-2020,76.9,Maharashtra
Mumbai,01-11-2020,76.9,Maharashtra
Mumbai,02-11-2020,76.9,Maharashtra
Mumbai,03-11-2020,76.9,Maharashtra
Mumbai,04-11-2020,76.9,Maharashtra
Mumbai,05-11-2020,76.9,Maharashtra
Mumbai,06-11-2020,76.9,Maharashtra
Mumbai,07-11-2020,76.9,Maharashtra
Mumbai,08-11-2020,76.9,Maharashtra
Mumbai,09-11-2020,76.9,Maharashtra
Mumbai,10-11-2020,76.9,Maharashtra
Mumbai,11-11-2020,76.9,Maharashtra
Mumbai,12-11-2020,76.9,Maharashtra
Mumbai,13-11-2020,76.9,Maharashtra
Mumbai,14-11-2020,76.9,Maharashtra
Mumbai,15-11-2020,76.9,Maharashtra
Mumbai,16-11-2020,76.9,Maharashtra
Mumbai,17-11-2020,76.9,Maharashtra
Mumbai,18-11-2020,76.9,Maharashtra
Mumbai,19-11-2020,76.9,Maharashtra
Mumbai,20-11-2020,77.12,Maharashtra
Mumbai,21-11-2020,77.33,Maharashtra
Mumbai,22-11-2020,77.5,Maharashtra
Mumbai,23-11-2020,77.69,Maharashtra
Mumbai,24-11-2020,77.86,Maharashtra
Mumbai,25-11-2020,77.86,Maharashtra
Mumbai,26-11-2020,78.08,Maharashtra
Mumbai,27-11-2020,78.34,Maharashtra
Mumbai,28-11-2020,78.63,Maharashtra
Mumbai,29-11-2020,78.93,Maharashtra
Mumbai,30-11-2020,78.93,Maharashtra
Mumbai,01-12-2020,78.93,Maharashtra
Mumbai,02-12-2020,79.18,Maharashtra
Mumbai,03-12-2020,79.38,Maharashtra
Mumbai,04-12-2020,79.62,Maharashtra
Mumbai,05-12-2020,79.89,Maharashtra
Mumbai,06-12-2020,80.2,Maharashtra
Mumbai,07-12-2020,80.47,Maharashtra
Mumbai,08-12-2020,80.47,Maharashtra
Mumbai,09-12-2020,80.47,Maharashtra
Mumbai,10-12-2020,80.47,Maharashtra
Mumbai,11-12-2020,80.47,Maharashtra
Mumbai,12-12-2020,80.47,Maharashtra
Mumbai,13-12-2020,80.47,Maharashtra
Mumbai,14-12-2020,80.47,Maharashtra
Mumbai,15-12-2020,80.47,Maharashtra
Mumbai,16-12-2020,80.47,Maharashtra
Mumbai,17-12-2020,80.47,Maharashtra
Mumbai,18-12-2020,80.47,Maharashtra
Mumbai,19-12-2020,80.47,Maharashtra
Mumbai,20-12-2020,80.47,Maharashtra
Mumbai,21-12-2020,80.47,Maharashtra
